"PRT_ID","SALES_PRICE"
"P00830",6793195
"P06941",16867639
"P02557",12785250
"P07158",13747269
"P08899",9026826
"P10027",9519545
"P03382",5172479
"P02619",12262212
"P01966",14570546
"P01898",17355201
"P08328",14267770
"P08153",9602160
"P03374",6759512
"P02884",10842160
"P04956",7204417
"P03101",7383920
"P02129",9393164
"P08409",13133832
"P04789",10279289
"P06595",13815442
"P08818",19363721
"P00049",19388919
"P08666",13859518
"P05554",12272369
"P07193",13765312
"P09408",10306436
"P04719",10883005
"P04932",7854795
"P08708",19846760
"P02340",13727522
"P03249",11068298
"P06831",11160471
"P08001",7705250
"P03973",5344809
"P00444",11174255
"P04158",8456865
"P05855",12814938
"P07262",10785943
"P05559",5653371
"P05021",9141447
"P04934",17378777
"P04829",6837893
"P00660",8699036
"P03892",12852204
"P01406",9264176
"P01094",8747395
"P05683",9969668
"P07631",9081540
"P00484",17953134
"P05440",6330096
"P04666",13875066
"P08189",8736082
"P09308",6604256
"P05750",9825871
"P00197",11149945
"P01039",9619308
"P09092",7478046
"P06411",10014500
"P04634",7834247
"P09504",18172894
"P01248",7860865
"P00972",13885666
"P00715",11427812
"P02242",11816155
"P07921",7530848
"P00696",13420179
"P08880",8491055
"P07657",5975972
"P06355",7001436
"P06033",7301224
"P00383",6937924
"P09085",18772400
"P06524",7930883
"P01567",12471537
"P09132",6781353
"P00940",12968447
"P08171",18483905
"P00456",12285903
"P04128",7612828
"P02328",13361741
"P00793",13451680
"P02409",9326530
"P01064",13521009
"P05038",12534291
"P05479",7755264
"P00326",8213943
"P00974",7804110
"P05278",11591452
"P08168",9728998
"P05103",11349960
"P04646",9830254
"P08299",12918428
"P00859",11721651
"P02708",6274228
"P09223",8871305
"P03765",8632577
"P03835",13704917
"P02787",12568961
"P00567",19849745
"P01184",20134419
"P04181",8855823
"P01221",13927169
"P09360",8703593
"P07530",11594955
"P04603",6909651
"P01306",8342243
"P08283",19585665
"P05162",11961840
"P09889",10359738
"P09432",9718219
"P01524",17840575
"P07172",14101371
"P03266",7218131
"P07889",10262315
"P04431",8002455
"P01797",8351959
"P00268",12184685
"P08897",12147077
"P04788",7488165
"P08215",10243965
"P03595",9920767
"P01202",13484111
"P01297",14096003
"P00618",12739559
"P05952",13676960
"P00102",13714969
"P09921",14912717
"P09040",13846063
"P01561",18740101
"P03040",12908129
"P01726",8173071
"P08303",13318225
"P08679",8237707
"P00044",13429516
"P03533",6690439
"P04424",10076077
"P04909",13272185
"P00235",11327472
"P05419",8905947
"P05054",10834076
"P03596",6221341
"P07307",13670624
"P05807",9808100
"P05815",6278049
"P09586",13095510
"P07811",8461608
"P06349",7216999
"P02253",9710788
"P02795",12927343
"P06160",4930382
"P00762",19094250
"P00731",13214186
"P02460",9929307
"P03135",15166777
"P00013",9599123
"P02202",9310472
"P05706",19816770
"P06135",9225110
"P05349",12721128
"P06331",7476665
"P03673",11349004
"P07108",9822560
"P03471",9244191
"P06194",8998978
"P05433",6784490
"P03263",10444059
"P05463",9853977
"P02095",7861804
"P04411",5274392
"P02266",13048880
"P04589",6261874
"P02187",13901426
"P03438",10227995
"P09224",8366686
"P08410",7848741
"P09790",9527352
"P09729",10011900
"P04857",10343842
"P06887",10669709
"P04640",9371871
"P00207",10067771
"P03508",6320574
"P05938",6031427
"P03547",14674197
"P05288",7078016
"P05420",6207096
"P02326",12332143
"P06785",9532734
"P07151",11816096
"P04014",14385072
"P08263",10248373
"P07365",13757839
"P09960",10399735
"P02196",8625709
"P07441",8217213
"P09069",14930712
"P05937",7645825
"P05930",10132836
"P01100",11474548
"P03395",11741023
"P07971",9756549
"P04746",9680457
"P08162",11047326
"P07666",8888556
"P04537",8087329
"P03593",13881756
"P01054",13351114
"P07884",14562591
"P01290",10030360
"P00320",17087763
"P04621",6665914
"P03877",18440882
"P06541",11452254
"P08952",8079883
"P04902",6580285
"P01800",9494284
"P08866",13551413
"P04898",7293122
"P09112",10020882
"P04962",12527316
"P09567",14149401
"P04072",8925524
"P07859",13064206
"P09852",10169725
"P09042",13889348
"P01141",8674280
"P00805",10444613
"P05860",19974859
"P03638",17736133
"P05972",12428409
"P09829",16270697
"P07286",11487686
"P01416",8112026
"P02104",7826776
"P03028",7595320
"P07450",7357640
"P08176",8693746
"P06305",8391586
"P01242",14517415
"P02341",10967635
"P01842",6428765
"P06403",7805272
"P07301",8147354
"P09454",8019919
"P02514",5700993
"P01440",10434669
"P07960",11234842
"P07390",9083982
"P08137",11448876
"P02599",9948273
"P07625",9503748
"P07970",14570027
"P00038",14052162
"P07030",9764959
"P03591",11013988
"P00492",9683232
"P05265",12130555
"P09261",8780168
"P09858",9852630
"P04062",5699644
"P00260",13744169
"P01610",8841098
"P05645",9582153
"P00336",15120961
"P07797",11066910
"P02312",12371821
"P04276",10849648
"P05730",14394765
"P02704",18627134
"P00232",6687974
"P07615",8318423
"P06795",12711266
"P06949",7824181
"P04559",12092984
"P05689",10933289
"P04881",17982124
"P05848",8966284
"P05839",10115200
"P04496",15844923
"P08638",20711853
"P09949",9717231
"P09995",9983552
"P08243",9627746
"P02538",9751142
"P07590",11388753
"P00710",14200594
"P02942",9016074
"P03092",6842061
"P07694",9964585
"P03788",7657526
"P08111",9096684
"P09810",13414015
"P06309",13435656
"P02728",9397756
"P07655",11613413
"P00124",11386114
"P02546",13151469
"P08013",20617260
"P01044",11923523
"P02295",9431861
"P10011",14013859
"P08259",8314200
"P01716",7517082
"P04251",5261787
"P08497",13646901
"P00835",7484732
"P00996",10240226
"P09897",10015914
"P05993",17373749
"P09757",9525165
"P04654",13165121
"P03643",10846706
"P05939",15157829
"P01192",14025431
"P03238",14426545
"P05146",10185867
"P07037",11428855
"P07214",14377173
"P01461",9466522
"P01648",5836616
"P02175",12873434
"P04120",5648851
"P05988",9633129
"P05721",12368406
"P04464",18381884
"P01630",5916573
"P00091",10238030
"P09356",9062730
"P02683",8585705
"P03759",12020861
"P06093",10182629
"P03388",13263451
"P09467",5440605
"P09859",9067720
"P09609",10658522
"P04896",10168233
"P05949",13547596
"P02002",6495793
"P06714",10549421
"P08095",13095193
"P01638",11742360
"P00202",10887381
"P01621",10453302
"P09424",9458180
"P00490",12703945
"P04205",12675530
"P02379",12858925
"P06620",13016686
"P09646",13410670
"P05688",11403871
"P08878",6895528
"P01466",11637778
"P01940",5780230
"P09840",15089178
"P03990",14354212
"P09602",8933069
"P09774",10026421
"P06268",8730140
"P04017",7007689
"P06385",11861223
"P00024",9307785
"P02663",10384883
"P03312",12246839
"P04039",11108177
"P08623",6832289
"P02068",11735134
"P00985",18698976
"P01659",11968627
"P00104",19672322
"P02958",12624329
"P07934",15925030
"P00440",15355734
"P02043",11993126
"P04689",14495379
"P02836",9220384
"P06335",12004040
"P08934",7233699
"P04671",13173696
"P05317",5168972
"P03701",9571589
"P06070",19243139
"P08116",6050902
"P05140",8644290
"P01373",12534092
"P02628",10546333
"P04773",7468813
"P09842",15820380
"P03099",15336207
"P09083",13658232
"P03650",16117454
"P03539",9607719
"P03275",5038384
"P03380",12836785
"P03937",6117788
"P08991",19460491
"P00497",10507673
"P00592",9297535
"P06365",11248444
"P00271",12949739
"P03477",6848505
"P05922",9293919
"P08761",12282556
"P08734",10311288
"P08183",7807188
"P07804",13942574
"P05385",5208069
"P02614",8731025
"P03042",7156155
"P07999",12705378
"P08510",10674263
"P00318",13030871
"P03605",12988107
"P00417",19003812
"P07324",20915954
"P07491",11593126
"P01969",11878505
"P03364",12897819
"P04864",5383405
"P06176",11492303
"P05545",12099742
"P04265",16703875
"P09759",6898774
"P01311",12926141
"P08957",12201873
"P05178",9859826
"P05903",5944339
"P08204",12952328
"P09487",7259703
"P00333",7389359
"P04429",4862318
"P08606",8546506
"P08521",18921647
"P01348",7930188
"P09547",13909248
"P01228",13817098
"P03920",11413775
"P06086",13803945
"P00059",8155081
"P02949",7416735
"P06025",6166553
"P03424",13501321
"P05089",11611527
"P00348",10490942
"P09247",8007787
"P04547",13661923
"P07493",21121514
"P07052",12912141
"P09442",12601372
"P06829",18778872
"P06388",10605644
"P04985",12692367
"P02152",10557395
"P01764",19003393
"P02666",10353490
"P01696",9395090
"P02821",11284143
"P09878",10904232
"P03075",7279605
"P08563",7425176
"P07271",9613901
"P03483",17274202
"P09437",9609671
"P02491",11618520
"P04193",10582614
"P09716",10137129
"P05887",6326919
"P04454",9762414
"P06170",5510477
"P03530",12765155
"P09877",9433920
"P06852",17059116
"P05933",12856851
"P00657",8558566
"P06748",10066975
"P07013",8762618
"P05649",11378813
"P06061",10102417
"P02790",11161757
"P02410",14246054
"P09249",14043240
"P09635",12508038
"P08185",11314680
"P03057",7014419
"P00799",14376995
"P01960",19461264
"P06526",8407834
"P04692",6567335
"P01304",12875382
"P05581",13292348
"P07533",6935198
"P06659",12048125
"P03632",5739345
"P09125",8780142
"P06024",8611064
"P08040",20249322
"P03695",9857145
"P04735",8337538
"P03843",17051495
"P09133",11763957
"P01261",11939089
"P07336",9270860
"P09251",10811580
"P08057",6754305
"P04183",11086752
"P05828",8228147
"P04321",7199870
"P06605",17125597
"P02259",11946161
"P02766",6974760
"P04539",9605588
"P09323",7093772
"P01776",13081664
"P04169",9267263
"P09334",5934967
"P06849",7291476
"P01547",7705913
"P09667",12500442
"P05792",8288920
"P02909",12556561
"P01540",7323156
"P02224",7401938
"P08378",12893317
"P09647",13773147
"P09752",9236484
"P05337",5999247
"P09532",9356936
"P01637",10252724
"P04036",11671431
"P05462",9962052
"P09955",14468886
"P07991",12503264
"P05982",9903705
"P00547",8098778
"P09045",13009470
"P05977",11283667
"P09331",8216875
"P06474",7004185
"P00365",9000565
"P09641",9068300
"P06362",13720056
"P06140",7384629
"P00077",8823018
"P02277",13096432
"P03390",15928672
"P03402",13809549
"P04776",12806305
"P00540",7520984
"P09587",12759323
"P00313",14340651
"P01300",6865206
"P07577",14446625
"P03039",13430978
"P05207",7470842
"P09494",9568332
"P08403",8783314
"P06502",6150480
"P06493",11787622
"P00672",11971145
"P07302",13591401
"P09543",7305343
"P04767",10028912
"P00619",12556025
"P01077",7799937
"P07886",6471025
"P01870",11368230
"P04065",19672304
"P00436",11619933
"P02284",14467438
"P06897",12917270
"P08502",18636669
"P09678",8226685
"P02345",9341292
"P09644",9845038
"P04488",6179730
"P09096",12242889
"P04030",12875906
"P08949",11019386
"P08218",9390493
"P03375",8430913
"P00946",9494587
"P08398",14262643
"P08993",12638818
"P03514",9785578
"P02315",5663352
"P02610",7608852
"P01214",12865637
"P06059",12756676
"P00462",12534766
"P06921",12545510
"P06800",7405486
"P04267",9481027
"P00179",19683803
"P01729",12126271
"P03269",9105282
"P02808",9379333
"P00349",7178762
"P05032",14848584
"P09747",10081280
"P10020",13441846
"P07162",10103472
"P04166",11411676
"P06777",12710076
"P05497",6496063
"P08354",14049584
"P02912",7948762
"P06021",8060004
"P09364",12789701
"P00693",18657389
"P00605",12024603
"P04149",7884172
"P03647",9741615
"P09228",12754407
"P03742",6698808
"P04327",20425133
"P09982",12523162
"P08632",8472315
"P01126",12275751
"P03480",9401963
"P04361",8545554
"P08349",9723641
"P04425",10318485
"P09455",10321167
"P03095",7569345
"P04349",16341435
"P08219",7048821
"P04517",6555814
"P00523",14784690
"P07874",11220523
"P09907",11214848
"P05273",9742681
"P08515",13181635
"P04996",12627521
"P04155",6112419
"P09535",10645847
"P07983",9367443
"P07289",6838442
"P02058",13154456
"P08222",9146139
"P00923",19614322
"P09081",9857629
"P04495",5665801
"P04133",9017386
"P08946",7206674
"P06224",7707621
"P04469",7336809
"P01839",13190739
"P01436",11449975
"P04224",6468204
"P04313",7934842
"P00208",7712268
"P04491",9708812
"P09160",14939235
"P04937",9557936
"P08542",10901723
"P01040",7419282
"P00206",8520120
"P01945",8758851
"P07148",9104873
"P04097",8265131
"P03434",15185258
"P00437",11871941
"P06956",7627915
"P05376",10776493
"P02731",7794625
"P07895",11880955
"P03804",7588302
"P05220",14114182
"P08555",7375249
"P03209",9201481
"P01819",12370822
"P07646",10171900
"P00344",9707645
"P04587",13274767
"P09753",8211208
"P08425",8328176
"P05084",8401024
"P03563",7936804
"P01594",7104440
"P02339",10069165
"P05555",9092003
"P04721",6061369
"P04093",9312950
"P08089",13059003
"P09378",6994584
"P07421",11473665
"P01759",6799226
"P07167",8114386
"P08437",7270572
"P04886",7807435
"P01479",7205739
"P02773",14060118
"P08470",11417382
"P02635",13226237
"P07872",18526501
"P03756",11125526
"P09216",6752531
"P05141",8523590
"P01509",13064489
"P09721",13816638
"P06471",10816572
"P07114",9974479
"P07201",8851900
"P07279",14414549
"P03204",18159350
"P08892",8413762
"P02337",13781750
"P02354",14594121
"P05088",7697719
"P04908",7610000
"P07238",11836689
"P04781",8120939
"P05692",11915184
"P05453",8208337
"P05143",7595241
"P07168",18104733
"P09853",15301504
"P08595",15188128
"P05012",10845632
"P00439",12697216
"P09120",13046290
"P03886",14249020
"P02535",12406196
"P00265",12057526
"P07202",12479599
"P05788",7675685
"P04560",7182395
"P09735",14150506
"P02017",10966794
"P08556",9416356
"P07464",10842458
"P01730",12265122
"P06056",12583120
"P02569",12738029
"P02742",8459420
"P03291",17889593
"P05070",11808913
"P05397",9347681
"P06672",18372677
"P09063",13128618
"P03478",11271784
"P01872",13485084
"P05603",11821626
"P03466",17415029
"P05441",7941490
"P08898",13722746
"P03245",9393127
"P02998",9692748
"P04449",20525538
"P03862",5329338
"P02804",6759248
"P07671",9018478
"P00117",18939572
"P01553",8679064
"P00447",7207904
"P06178",9667119
"P03984",8504212
"P04693",6981720
"P00060",19902875
"P05115",12497561
"P00083",12202580
"P08198",7471167
"P05593",7743544
"P04261",12995321
"P09233",17698621
"P00273",11379350
"P08100",16882261
"P05204",18228171
"P03227",5733579
"P07378",10626541
"P06105",13380268
"P08922",14361217
"P00503",9907184
"P07943",8370929
"P08807",14768850
"P06960",9776283
"P07964",15911268
"P01877",7647451
"P07498",10399125
"P00950",9175114
"P02037",8555743
"P02967",11754184
"P02707",6237366
"P04395",15518398
"P07215",16091473
"P05901",10944530
"P02962",13777029
"P09674",14695347
"P01273",11504355
"P06882",16116730
"P03965",14098155
"P09171",10691493
"P03192",5224558
"P05892",11994773
"P00287",9861217
"P07008",8260609
"P08605",8602290
"P03692",8575014
"P07403",11881866
"P03515",8300107
"P06680",12133662
"P02182",5914266
"P06408",13036189
"P00536",14213737
"P06357",7571218
"P08276",13456050
"P03412",18688366
"P03488",14064717
"P03320",13196335
"P08043",8093215
"P08239",9496067
"P02211",10261805
"P00116",6700034
"P02342",14268799
"P04287",7838920
"P00173",9972429
"P03475",6838723
"P05235",6704075
"P00543",12651519
"P00862",13329165
"P00415",11829895
"P06233",5682488
"P08067",13665509
"P02978",7069353
"P06428",9895750
"P00527",8994924
"P04738",11673659
"P08678",9299336
"P07665",11788508
"P01811",5323087
"P07791",10641331
"P00926",13039673
"P07298",7496861
"P00613",12142405
"P00804",7448795
"P01664",8957696
"P00875",11489734
"P07977",14700350
"P08684",13067922
"P05628",11618150
"P06503",12060262
"P06618",11283352
"P05831",11490029
"P03735",11473126
"P05393",6552966
"P08725",12901121
"P08986",9100469
"P05732",9869578
"P07106",11658336
"P04966",6401808
"P06032",9342367
"P03169",13566588
"P01010",7658289
"P04731",14039469
"P05931",13352012
"P00080",19693528
"P01233",12100106
"P05758",11885767
"P04623",6857438
"P02780",14383797
"P07944",10846547
"P07763",13118216
"P04940",9985984
"P06282",16087806
"P01075",12362371
"P05871",20704268
"P07329",10927017
"P05001",6807115
"P10022",10487885
"P06523",13652559
"P03300",11858956
"P08870",10060611
"P10004",10986448
"P03535",12453767
"P07719",8133156
"P08302",12926889
"P02301",8837966
"P00866",12358459
"P08978",12146390
"P09913",12467521
"P00698",11682212
"P00681",9963440
"P06060",11600123
"P02859",6540990
"P08762",10482888
"P07733",14844900
"P05681",12578927
"P04094",13622396
"P06480",9850425
"P06442",11268404
"P05811",5285506
"P04049",12522509
"P01003",12058469
"P08850",7497082
"P01338",10970416
"P06701",14770607
"P07076",12530847
"P06619",10914243
"P09518",8643908
"P01899",12707204
"P00369",18266235
"P04747",7594235
"P08920",13913095
"P03097",12879046
"P07288",10751272
"P09209",7446416
"P04757",7914157
"P03907",5504338
"P04150",9687250
"P04581",12952325
"P09801",9933940
"P06725",6985721
"P06575",8757375
"P04359",8935562
"P02256",7963634
"P06927",11998679
"P08233",8800491
"P00991",8182318
"P06872",8780713
"P03894",10975710
"P04174",14224539
"P03045",8055456
"P02375",14445322
"P06402",8784695
"P05998",12880307
"P06743",13173243
"P04255",5822270
"P09341",9085955
"P03214",12509453
"P06425",7057811
"P01245",8758427
"P08200",12891947
"P08833",10137573
"P00761",13370947
"P00406",11670493
"P02036",5935708
"P07043",14094322
"P04404",10049592
"P06190",5594156
"P08366",9723117
"P08404",13284983
"P01830",9394833
"P00933",14292913
"P01717",10674433
"P08680",11515426
"P07549",15453987
"P02510",7933374
"P03134",6571194
"P07843",9994517
"P01134",8108887
"P04308",9987396
"P08087",15251434
"P03518",7173998
"P09410",19130832
"P05816",6795674
"P06778",17708234
"P08346",11035867
"P08397",6852585
"P07486",10173372
"P09848",11541961
"P02150",5325204
"P04461",11978701
"P06074",11051136
"P09844",9251116
"P08741",13144074
"P01079",6587422
"P04787",10626397
"P00772",10914377
"P09306",9244357
"P03131",6294735
"P05294",14092475
"P04381",19692918
"P06430",9184378
"P02625",5158572
"P01562",17241632
"P08637",10787007
"P09062",8163434
"P05889",6448751
"P06397",7798505
"P06607",10043012
"P02509",6592601
"P08594",19983283
"P04337",5939302
"P00795",10157679
"P02923",7111472
"P09082",7731688
"P03826",8191676
"P09002",20586620
"P06451",9395151
"P09236",7518202
"P08758",7977960
"P09695",11909950
"P03079",11028564
"P03624",5422181
"P03859",6513429
"P08675",11517060
"P08549",5727918
"P01581",13872022
"P06563",9109530
"P04368",7412765
"P07757",20162915
"P09071",10038351
"P02639",9625740
"P04282",8618844
"P09428",10386798
"P09682",8286816
"P03100",6125296
"P01136",10282458
"P02427",6815268
"P01996",7468732
"P07482",11904231
"P09630",9411454
"P05324",5655830
"P08847",11138714
"P05643",8531444
"P09184",11587542
"P02318",13023225
"P00737",11153473
"P07146",9498054
"P07326",13944351
"P01199",11032406
"P08365",15507329
"P09749",16032223
"P00094",18244500
"P08750",9887548
"P03467",9887643
"P09022",8072496
"P06580",16012703
"P01138",19865433
"P08525",13169234
"P02837",12480422
"P03321",13295758
"P08491",9637108
"P04231",6980379
"P08498",7406540
"P07710",13501193
"P03856",8528585
"P09797",13672219
"P04511",12838776
"P05527",10531912
"P00457",12702848
"P01262",10138945
"P09072",9286753
"P00065",13335984
"P06658",15431635
"P02700",10773057
