"PRT_ID","SALES_PRICE"
"P02449",8927607
"P04555",9521409
"P08461",16422923
"P03817",10923521
"P01194",14801879
"P00096",14454584
"P06955",10196112
"P07375",9980971
"P01198",9916738
"P06393",6977354
"P00973",20233602
"P08413",16114010
"P08452",10932950
"P05808",18274807
"P01732",9716620
"P03265",8482143
"P09269",14956367
"P02005",12410524
"P09884",9030814
"P03077",10147339
"P02144",12105131
"P01972",6202556
"P03272",20140207
"P04748",12535368
"P09255",14852178
"P02072",11944237
"P05111",18635055
"P05943",12132761
"P04135",15798774
"P03351",8983978
"P02627",10450699
"P02406",9719928
"P05640",9779503
"P09231",12139071
"P06390",8405384
"P08275",10563391
"P00571",7547720
"P03094",15439128
"P02145",15298791
"P01403",11535863
"P00398",9527036
"P05079",11989675
"P08844",11819368
"P05122",13686256
"P02734",13608632
"P07188",14767821
"P05561",13454903
"P00652",12296604
"P01072",9766219
"P00385",8802619
"P05519",10009278
"P01410",8153130
"P05804",6449357
"P07515",10677973
"P00691",7975669
"P03592",7423458
"P09493",13521517
"P04172",7588122
"P01605",9376541
"P03956",6315836
"P05076",8448410
"P05695",12666503
"P00993",12155574
"P02468",9676048
"P06320",4085745
"P02001",13124455
"P08770",9168249
"P00229",17076536
"P06646",11298472
"P04466",8075770
"P05793",7433640
"P01750",11334593
"P09131",7957226
"P02168",8655983
"P02511",6098030
"P07343",9260050
"P01376",21603299
"P07422",13380592
"P01769",8903062
"P08586",8531626
"P06488",6693194
"P01230",7736051
"P02908",6908616
"P08831",19206377
"P03288",14165982
"P00680",5595787
"P02031",7714739
"P04875",6047000
"P07956",12034316
"P08447",8844137
"P05865",9312835
"P09672",14504817
"P09920",8269185
"P04910",7522661
"P00162",13992761
"P01825",9326225
"P05292",7809235
"P02712",12703681
"P07747",8415742
"P07472",12638402
"P00068",12345428
"P00750",16716330
"P01938",12222331
"P08240",7936075
"P05994",8659651
"P00744",11330279
"P00792",13206999
"P04083",6196280
"P01744",13097025
"P03503",12695221
"P04256",7161746
"P05332",8877735
"P04078",10337752
"P06574",17149189
"P04752",11254318
"P03316",13934686
"P07291",10286804
"P07280",12202518
"P04397",7840623
"P02025",12993393
"P09003",15539434
"P03088",8975859
"P05216",16903121
"P00823",11807005
"P07932",19893838
"P02680",13199476
"P03407",11724243
"P06860",14128792
"P06832",8299450
"P00361",17428107
"P06394",9165498
"P03881",8537162
"P02725",8396189
"P00544",14560316
"P08809",10974537
"P02307",9360863
"P08485",9278732
"P09159",13630357
"P01398",10462303
"P02495",6951397
"P08769",9397472
"P00458",11961352
"P05850",19686692
"P06648",8415531
"P05003",7634281
"P03602",14718835
"P03201",8927475
"P00489",10618708
"P06958",8430651
"P04750",10374964
"P06660",9852897
"P04403",12480721
"P04175",10858551
"P07433",11582879
"P03525",9304044
"P09373",6592189
"P05845",8663137
"P05717",9036695
"P00953",11004493
"P01301",12320890
"P07032",6916741
"P09312",7807923
"P02357",10993104
"P00029",12587316
"P06760",10995951
"P03206",11075477
"P08261",11441158
"P07838",14274728
"P03558",11140533
"P03700",7123779
"P06412",12899162
"P04043",11645557
"P03850",9124248
"P05426",6783937
"P00178",8744155
"P03363",11491595
"P01018",13749399
"P00572",9306099
"P02373",13203851
"P04813",7763564
"P05372",4863250
"P04285",9955291
"P00459",13974960
"P02208",6415907
"P08567",8143692
"P07415",22357189
"P02413",9353366
"P02586",7837781
"P05842",9814032
"P05225",13768789
"P03024",9074918
"P04596",3867761
"P01389",14870669
"P03708",7707550
"P08783",9625265
"P06624",14338305
"P02243",17150879
"P00020",5747450
"P05876",8106717
"P07232",8460876
"P02855",10162617
"P09303",9658524
"P02015",8943083
"P05454",13427472
"P07348",12015895
"P03637",11643697
"P00263",7476733
"P02270",13028428
"P06691",7534562
"P04068",6840454
"P04812",7523690
"P05806",15774362
"P08297",8666344
"P09086",20390747
"P00775",10519666
"P06970",15572643
"P07630",9917919
"P06558",3889658
"P01847",12364277
"P04412",6523499
"P05028",9002267
"P04089",4204030
"P03672",9953571
"P05147",7940034
"P08288",11509910
"P01330",11555591
"P04020",10865537
"P07516",10076763
"P03129",13691886
"P07204",13605946
"P02045",9860539
"P08996",15549276
"P00574",9917451
"P02149",10804912
"P09851",15715462
"P00509",22502779
"P00136",19954813
"P02618",13719657
"P07265",8552641
"P00855",15068013
"P03046",7357534
"P10026",9220868
"P00177",8653632
"P09301",7690429
"P03284",8854105
"P06088",7773930
"P01106",8025322
"P05623",11504022
"P01357",19191659
"P00215",16626101
"P05023",18447448
"P02983",7818280
"P05782",8981895
"P05733",15492143
"P02670",9144166
"P08342",8425834
"P09732",13692901
"P05262",12029233
"P05661",8596741
"P07639",12457254
"P08096",12302297
"P09511",14829500
"P00822",11311609
"P06290",8844155
"P06505",11574319
"P07653",9238637
"P06447",20684567
"P04980",8324819
"P05638",13997123
"P07544",8646830
"P01335",10632378
"P05311",8354614
"P03627",8497407
"P03784",6326561
"P01464",12579125
"P01171",10503782
"P07123",9875172
"P09662",15605255
"P03540",8517785
"P05302",6334357
"P08705",9090893
"P06665",6610922
"P04037",10600962
"P00325",9179044
"P08837",12397359
"P05445",12946681
"P00292",8514735
"P05044",10887826
"P03002",6096088
"P05551",10035247
"P01037",20387856
"P02316",7227335
"P07532",16615502
"P02051",12353057
"P00817",12158807
"P05975",8830595
"P09942",6865863
"P00488",11621785
"P03977",8575007
"P07179",12784208
"P04074",8845820
"P04318",14030275
"P07771",10698386
"P06431",12987175
"P00647",13567427
"P03725",12992599
"P00359",14393549
"P03884",5529569
"P04772",6987608
"P04202",7451282
"P07384",11137126
"P09375",7608501
"P02603",9764748
"P05744",12789595
"P00454",8973129
"P03580",10132289
"P01351",10723791
"P05632",8163376
"P02658",13018918
"P03487",11402522
"P05745",7201488
"P08616",20235695
"P00575",10301583
"P00782",11577227
"P09266",4956838
"P05541",9440837
"P07213",12090414
"P03123",6937978
"P01741",8608320
"P04336",9360658
"P02060",19092813
"P04800",11296343
"P01707",6959711
"P06617",6838461
"P08260",11178378
"P07352",13118656
"P01510",4936821
"P06564",13113901
"P08889",9359612
"P07268",11612825
"P08641",12464588
"P03743",8282780
"P08861",9283455
"P07687",9111754
"P06080",5976752
"P01691",7603299
"P03308",6112770
"P00113",10517281
"P04949",8458268
"P04243",9593245
"P04199",11846575
"P02919",15037678
"P06267",7423829
"P07383",14508867
"P05429",13841607
"P07746",9713501
"P08241",13913563
"P00774",9600902
"P02143",14845993
"P00054",15474087
"P05676",10116002
"P05875",5084524
"P05395",11269575
"P07026",8168851
"P09598",8839568
"P09339",20601944
"P03381",9235911
"P08655",14133368
"P02719",6751988
"P06426",11272725
"P06890",13214866
"P02086",8308718
"P00830",6327554
"P06941",16479949
"P02557",11561343
"P07158",14433142
"P08899",9173235
"P10027",8607695
"P03382",2780568
"P02619",10502042
"P01966",14660885
"P01898",16292539
"P08328",14264962
"P08153",10641152
"P03374",7274799
"P02884",9837992
"P04956",7346697
"P03101",8485694
"P02129",10351758
"P08409",14058181
"P04789",9118993
"P06595",13829289
"P08818",19711964
"P00049",18194700
"P08666",12832392
"P05554",11945358
"P07193",13399517
"P09408",9713768
"P04719",11597752
"P04932",7550440
"P08708",20528350
"P02340",13441248
"P03249",12328596
"P06831",9547374
"P08001",7222867
"P03973",4268807
"P00444",10547073
"P04158",8976933
"P05855",14485402
"P07262",11688581
"P05559",5512304
"P05021",8751293
"P04934",17633799
"P04829",7077828
"P00660",9054695
"P03892",13662445
"P01406",9301141
"P01094",8883569
"P05683",10730656
"P07631",8666892
"P00484",18918804
"P05440",6492570
"P04666",13842454
"P08189",8475214
"P09308",6043008
"P05750",9451077
"P00197",11336091
"P01039",10293078
"P09092",7731996
"P06411",9635637
"P04634",7709826
"P09504",19636653
"P01248",7318803
"P00972",12897513
"P00715",11907064
"P02242",11636472
"P07921",8022491
"P00696",14166094
"P08880",9363254
"P07657",6612909
"P06355",6298414
"P06033",7108666
"P00383",6671436
"P09085",18195612
"P06524",8268704
"P01567",11604255
"P09132",7376685
"P00940",12538065
"P08171",20627799
"P00456",12103618
"P04128",6642009
"P02328",13388442
"P00793",13713015
"P02409",8396908
"P01064",13253307
"P05038",12012286
"P05479",8440609
"P00326",8751048
"P00974",7667689
"P05278",11130018
"P08168",9524654
"P05103",13524946
"P04646",9355385
"P08299",11557935
"P00859",11663528
"P02708",4588882
"P09223",9129091
"P03765",8287189
"P03835",13665148
"P02787",12879062
"P00567",20362742
"P01184",20771406
"P04181",8959692
"P01221",12865617
"P09360",8108236
"P07530",11534638
"P04603",7063686
"P01306",8771576
"P08283",19900713
"P05162",11258507
"P09889",11002474
"P09432",9139436
"P01524",18470381
"P07172",14361140
"P03266",7137905
"P07889",9834322
"P04431",7073545
"P01797",9308430
"P00268",13319212
"P08897",11823453
"P04788",7488510
"P08215",10560726
"P03595",9518027
"P01202",13404130
"P01297",15057434
"P00618",12935838
"P05952",13962650
"P00102",14887838
"P09921",15592542
"P09040",14889477
"P01561",19065543
"P03040",12175666
"P01726",9615765
"P08303",13210653
"P08679",7758457
"P00044",13952818
"P03533",6635766
"P04424",9600049
"P04909",13880206
"P00235",11442712
"P05419",8437750
"P05054",10120990
"P03596",6882934
"P07307",12614744
"P05807",9242233
"P05815",5266801
"P09586",12767516
"P07811",7833679
"P06349",6921247
"P02253",10113212
"P02795",12062559
"P06160",2320207
"P00762",19534623
"P00731",13559933
"P02460",8808885
"P03135",16150415
"P00013",10019711
"P02202",8413279
"P05706",18381558
"P06135",8141286
"P05349",11972401
"P06331",6928575
"P03673",11016472
"P07108",9092362
"P03471",9580934
"P06194",8655062
"P05433",6232984
"P03263",10819789
"P05463",9887251
"P02095",8291130
"P04411",3732695
"P02266",12463830
"P04589",5924758
"P02187",12902643
"P03438",10910218
"P09224",8517020
"P08410",9165414
"P09790",9288374
"P09729",10731212
"P04857",9079733
"P06887",12030903
"P04640",8984300
"P00207",9587092
"P03508",6780358
"P05938",5849913
"P03547",14612941
"P05288",5919110
"P05420",4596438
"P02326",12070677
"P06785",8780175
"P07151",11567470
"P04014",14089791
"P08263",10524566
"P07365",13374632
"P09960",9294307
"P02196",8643766
"P07441",8567674
"P09069",14416289
"P05937",7653046
"P05930",9842740
"P01100",11367740
"P03395",10948057
"P07971",9471238
"P04746",10164132
"P08162",11237689
"P07666",8057457
"P04537",8000179
"P03593",13853226
"P01054",13569634
"P07884",14881258
"P01290",10615093
"P00320",16996379
"P04621",7024015
"P03877",18030633
"P06541",11300112
"P08952",7689349
"P04902",7162308
"P01800",8962100
"P08866",13437259
"P04898",7906141
"P09112",10423639
"P04962",11817856
"P09567",14085320
"P04072",9575161
"P07859",13751941
"P09852",10437964
"P09042",14416726
"P01141",9474157
"P00805",10056249
"P05860",21546056
"P03638",17508179
"P05972",13523135
"P09829",17229984
"P07286",10096248
"P01416",8301715
"P02104",8024395
"P03028",8023861
"P07450",8232540
"P08176",9142512
"P06305",8229471
"P01242",13699372
"P02341",9669234
"P01842",6098450
"P06403",8793847
"P07301",8892324
"P09454",7508864
"P02514",5312141
"P01440",10660031
"P07960",11082167
"P07390",9004830
"P08137",11369839
"P02599",10960210
"P07625",8529173
"P07970",13496743
"P00038",12740603
"P07030",9743662
"P03591",12170093
"P00492",8934330
"P05265",12396726
"P09261",8159380
"P09858",9549598
"P04062",5119748
"P00260",15263588
"P01610",8258017
"P05645",8990547
"P00336",15980166
"P07797",11485549
"P02312",12433404
"P04276",10917372
"P05730",14242165
"P02704",19604145
"P00232",7074692
"P07615",7657775
"P06795",13171489
"P06949",8149696
"P04559",13013639
"P05689",11003510
"P04881",19095770
"P05848",9396689
"P05839",10709802
"P04496",16186418
"P08638",21802279
"P09949",10040071
"P09995",10207240
"P08243",9868474
"P02538",10571215
"P07590",10723806
"P00710",15317119
"P02942",9510939
"P03092",7711646
"P07694",10777741
"P03788",7859767
"P08111",8416728
"P09810",13108055
"P06309",14565646
"P02728",9544411
"P07655",11581903
"P00124",11046259
"P02546",12598969
"P08013",21307895
"P01044",12008692
"P02295",8998237
"P10011",13846819
"P08259",8496534
"P01716",9050056
"P04251",3988270
"P08497",12948998
"P00835",7891444
"P00996",9608900
"P09897",9929484
"P05993",18492328
"P09757",9713038
"P04654",12803686
"P03643",11853339
"P05939",18118602
"P01192",13369774
"P03238",13347840
"P05146",9814553
"P07037",11329713
"P07214",14124669
"P01461",10096326
"P01648",5402392
"P02175",12584920
"P04120",6483858
"P05988",11113929
"P05721",11628658
"P04464",18370084
"P01630",5708216
"P00091",10709022
"P09356",8526242
"P02683",9299927
"P03759",12242841
"P06093",9327288
"P03388",13043029
"P09467",4589086
"P09859",8955970
"P09609",11899473
"P04896",10274392
"P05949",13346882
"P02002",5196859
"P06714",10447699
"P08095",13531582
"P01638",10523231
"P00202",10811250
"P01621",10323613
"P09424",8838211
"P00490",12953990
"P04205",12391663
"P02379",13301280
"P06620",11679309
"P09646",14421984
"P05688",10518536
"P08878",6777834
"P01466",12304942
"P01940",5155250
"P09840",15153706
"P03990",14654206
"P09602",8734061
"P09774",10148415
"P06268",9144595
"P04017",6534268
"P06385",9984863
"P00024",8951183
"P02663",9632937
"P03312",12290402
"P04039",10834461
"P08623",7377813
"P02068",12045620
"P00985",19756769
"P01659",11909209
"P00104",19487436
"P02958",12432344
"P07934",15847284
"P00440",15063438
"P02043",12367386
"P04689",14375904
"P02836",8367755
"P06335",10458916
"P08934",8074100
"P04671",12848575
"P05317",2828659
"P03701",8930888
"P06070",20650449
"P08116",6273065
"P05140",8328252
"P01373",11836616
"P02628",11200665
"P04773",7451131
"P09842",16459303
"P03099",15426933
"P09083",13956523
"P03650",17929259
"P03539",9390615
"P03275",4300732
"P03380",13523546
"P03937",4843927
"P08991",19451852
"P00497",11249539
"P00592",9211164
"P06365",11441489
"P00271",12331289
"P03477",6699714
"P05922",8947527
"P08761",12577458
"P08734",10084497
"P08183",7404217
"P07804",12916630
"P05385",4553249
"P02614",8607972
"P03042",7225492
"P07999",12554376
"P08510",10842166
"P00318",12696866
"P03605",12959593
"P00417",18883769
"P07324",22416967
"P07491",11509395
"P01969",12765838
"P03364",13661897
"P04864",4693015
"P06176",9171107
"P05545",10255625
"P04265",17705724
"P09759",6716494
"P01311",13875874
"P08957",11998862
"P05178",8036897
"P05903",5884007
"P08204",14135667
"P09487",7328644
"P00333",7840937
"P04429",2852358
"P08606",8214647
"P08521",18153572
"P01348",7074381
"P09547",14952804
"P01228",13900897
"P03920",11279502
"P06086",12750592
"P00059",8650181
"P02949",6639985
"P06025",5635669
"P03424",13634965
"P05089",11853022
"P00348",11169738
"P09247",7394674
"P04547",13160718
"P07493",22175101
"P07052",12328823
"P09442",12540500
"P06829",19668247
"P06388",10583238
"P04985",13070468
"P02152",10530102
"P01764",20611288
"P02666",11376514
"P01696",9531861
"P02821",11920846
"P09878",10589997
"P03075",6385625
"P08563",6234872
"P07271",9689472
"P03483",17238362
"P09437",10112365
"P02491",11902521
"P04193",9940814
"P09716",9761105
"P05887",6594465
"P04454",9631957
"P06170",5539386
"P03530",13861633
"P09877",10050732
"P06852",15592685
"P05933",13292991
"P00657",8240811
"P06748",9807766
"P07013",8540550
"P05649",12621527
"P06061",10624433
"P02790",11387995
"P02410",14980093
"P09249",14250198
"P09635",12382027
"P08185",11295797
"P03057",6265612
"P00799",13514259
"P01960",17812630
"P06526",7553142
"P04692",5404935
"P01304",13515479
"P05581",12435221
"P07533",8059853
"P06659",12093776
"P03632",5281323
"P09125",9761864
"P06024",8722386
"P08040",20349614
"P03695",8729463
"P04735",7842623
"P03843",16525090
"P09133",11610789
"P01261",11691033
"P07336",9085290
"P09251",11899784
"P08057",6781099
"P04183",11989850
"P05828",7753134
"P04321",6477457
"P06605",16434546
"P02259",11268994
"P02766",7012353
"P04539",8811241
"P09323",7425832
"P01776",12515807
"P04169",9045481
"P09334",6378848
"P06849",8083929
"P01547",7352986
"P09667",12298010
"P05792",7683340
"P02909",12525834
"P01540",5888563
"P02224",7725819
"P08378",12582942
"P09647",13699917
"P09752",9310346
"P05337",5084450
"P09532",9411031
"P01637",11064779
"P04036",10493327
"P05462",8417717
"P09955",14623879
"P07991",12127986
"P05982",10650608
"P00547",8436944
"P09045",14745998
"P05977",12723877
"P09331",7829882
"P06474",6340102
"P00365",9054546
"P09641",9446945
"P06362",14279767
"P06140",7898045
"P00077",8446696
"P02277",12130144
"P03390",15382090
"P03402",14447583
"P04776",12194464
"P00540",7417550
"P09587",12403339
"P00313",15001256
"P01300",5954846
"P07577",15613040
"P03039",13621898
"P05207",7983322
"P09494",9571759
"P08403",8614519
"P06502",6396945
"P06493",10855962
"P00672",11832617
"P07302",13732536
"P09543",7943808
"P04767",10003645
"P00619",12286431
"P01077",7739787
"P07886",5695791
"P01870",11671989
"P04065",19349259
"P00436",11068528
"P02284",14699603
"P06897",13234138
"P08502",20068751
"P09678",7588955
"P02345",8633445
"P09644",9934902
"P04488",6107308
"P09096",11897695
"P04030",12447747
"P08949",10533930
"P08218",9360557
"P03375",8071740
"P00946",8429813
"P08398",15205969
"P08993",12481390
"P03514",9936111
"P02315",5383534
"P02610",6928411
"P01214",11910905
"P06059",12401053
"P00462",13294763
"P06921",13733324
"P06800",6786035
"P04267",9845699
"P00179",20031131
"P01729",12538881
"P03269",9450363
"P02808",10830884
"P00349",7841972
"P05032",14978233
"P09747",11017280
"P10020",12428776
"P07162",9984341
"P04166",12104461
"P06777",13015173
"P05497",6391261
"P08354",14738116
"P02912",7900103
"P06021",7459226
"P09364",13219631
"P00693",18045339
"P00605",13203977
"P04149",7297941
"P03647",11094050
"P09228",12905952
"P03742",7229972
"P04327",20954414
"P09982",12961106
"P08632",8859144
"P01126",12869966
"P03480",9417142
"P04361",8825916
"P08349",10961816
"P04425",10176846
"P09455",10809549
"P03095",8167158
"P04349",17590512
"P08219",6625053
"P04517",6185227
"P00523",14617944
"P07874",12573664
"P09907",10498013
"P05273",9117232
"P08515",12598083
"P04996",14016785
"P04155",6872402
"P09535",11080151
"P07983",9232028
"P07289",7759036
"P02058",13785632
"P08222",9498266
"P00923",22091543
"P09081",9638426
"P04495",4740588
"P04133",8432475
"P08946",8112775
"P06224",7179194
"P04469",8236485
"P01839",12349379
"P01436",11980609
"P04224",5145794
"P04313",8696318
"P00208",7570591
"P04491",9798920
"P09160",16216067
"P04937",8922028
"P08542",10938733
"P01040",6595513
"P00206",7177873
"P01945",8537848
"P07148",8206463
"P04097",7627285
"P03434",14929604
"P00437",11832453
"P06956",7346486
"P05376",8535854
"P02731",8008520
"P07895",12869107
"P03804",7135726
"P05220",15310073
"P08555",7828699
"P03209",9391490
"P01819",12027664
"P07646",9434690
"P00344",9155434
"P04587",14444770
"P09753",7140391
"P08425",9585733
"P05084",8880801
"P03563",7447437
"P01594",6481212
"P02339",10346827
"P05555",9514518
"P04721",6836171
"P04093",9312336
"P08089",14467293
"P09378",7248830
"P07421",10803382
"P01759",5779449
"P07167",9310703
"P08437",6971852
"P04886",7715127
"P01479",7038009
"P02773",12956550
"P08470",11483517
"P02635",13205536
"P07872",19728633
"P03756",11976947
"P09216",6690700
"P05141",8200546
"P01509",13302076
"P09721",12995093
"P06471",8996200
"P07114",9483890
"P07201",9722291
"P07279",16484646
"P03204",19407253
"P08892",8809104
"P02337",12413508
"P02354",13664813
"P05088",7243479
"P04908",7790037
"P07238",10603079
"P04781",8622614
"P05692",11436580
"P05453",9079143
"P05143",7488155
"P07168",18031280
"P09853",15069389
"P08595",14851703
"P05012",10367877
"P00439",13026666
"P09120",12336408
"P03886",13775740
"P02535",12753223
"P00265",13312901
"P07202",12894746
"P05788",8573582
"P04560",6621183
"P09735",13810956
"P02017",11569769
"P08556",9272549
"P07464",12590037
"P01730",11714664
"P06056",12278177
"P02569",12509830
"P02742",7721679
"P03291",18566743
"P05070",12203533
"P05397",9455750
"P06672",18345653
"P09063",13423801
"P03478",12426957
"P01872",12691826
"P05603",12309476
"P03466",17588882
"P05441",8182330
"P08898",14204655
"P03245",9451405
"P02998",10478236
"P04449",21800827
"P03862",4640775
"P02804",7778680
"P07671",8132926
"P00117",20038683
"P01553",9536963
"P00447",8370729
"P06178",8281547
"P03984",9250566
"P04693",6685018
"P00060",21675812
"P05115",13673753
"P00083",13068969
"P08198",7441016
"P05593",7476757
"P04261",12685049
"P09233",17920601
"P00273",11387242
"P08100",16000778
"P05204",19363923
"P03227",3521080
"P07378",10688266
"P06105",12434057
"P08922",14398253
"P00503",10344951
"P07943",7756990
"P08807",14259049
"P06960",9249796
"P07964",14460187
"P01877",8223345
"P07498",10248817
"P00950",8746641
"P02037",9052188
"P02967",11453854
"P02707",6061520
"P04395",16073663
"P07215",16016424
"P05901",11018711
"P02962",14326571
"P09674",14549705
"P01273",11948482
"P06882",20038060
"P03965",13675131
"P09171",10447532
"P03192",4343073
"P05892",10629390
"P00287",9377641
"P07008",7911959
"P08605",9418682
"P03692",9510271
"P07403",11487606
"P03515",8566101
"P06680",11138829
"P02182",4633136
"P06408",13009071
"P00536",14896480
"P06357",7442639
"P08276",12060863
"P03412",19011718
"P03488",13403439
"P03320",12210006
"P08043",8513140
"P08239",9747985
"P02211",10761078
"P00116",6380239
"P02342",13705145
"P04287",7174840
"P00173",9178374
"P03475",5862054
"P05235",5648860
"P00543",12925663
"P00862",12906415
"P00415",12305048
"P06233",4656061
"P08067",14381758
"P02978",5907711
"P06428",9999068
"P00527",9839941
"P04738",11800090
"P08678",10189983
"P07665",10071553
"P01811",4806124
"P07791",10511808
"P00926",13253494
"P07298",8081157
"P00613",12206998
"P00804",7586972
"P01664",8571623
"P00875",11312924
"P07977",16089106
"P08684",12755487
"P05628",10484634
"P06503",13467440
"P06618",11527852
"P05831",11405874
"P03735",10629369
"P05393",6661298
"P08725",13295521
"P08986",9424664
"P05732",9975328
"P07106",11675111
"P04966",6395754
"P06032",8931977
"P03169",13058683
"P01010",7792107
"P04731",14881660
"P05931",13575712
"P00080",18150919
"P01233",12137174
"P05758",11815621
"P04623",6295786
"P02780",15063306
"P07944",10162416
"P07763",14003048
"P04940",10973996
"P06282",15161779
"P01075",13152725
"P05871",21744587
"P07329",10729656
"P05001",8011706
"P10022",11165562
"P06523",14783230
"P03300",11389361
"P08870",10403012
"P10004",10878943
"P03535",11499145
"P07719",7603525
"P08302",13678331
"P02301",8916005
"P00866",11166308
"P08978",12962971
"P09913",12278558
"P00698",12434568
"P00681",10107491
"P06060",9995487
"P02859",5542934
"P08762",10767809
"P07733",14712811
"P05681",12302747
"P04094",14900729
"P06480",10688314
"P06442",11080512
"P05811",4676755
"P04049",13578923
"P01003",11850981
"P08850",7419917
"P01338",12191127
"P06701",14401157
"P07076",12671237
"P06619",11005579
"P09518",8785786
"P01899",12135018
"P00369",19436349
"P04747",7446420
"P08920",13419375
"P03097",12831804
"P07288",10630545
"P09209",8361967
"P04757",8611085
"P03907",5481616
"P04150",10053825
"P04581",13673842
"P09801",10217882
"P06725",6366015
"P06575",8503778
"P04359",9432978
"P02256",8006517
"P06927",12097742
"P08233",10614335
"P00991",8041853
"P06872",8470551
"P03894",10744245
"P04174",15703029
"P03045",8263963
"P02375",14831871
"P06402",9103996
"P05998",11609161
"P06743",12704721
"P04255",5174251
"P09341",8787055
"P03214",13163456
"P06425",8334399
"P01245",8713899
"P08200",12172890
"P08833",9781099
"P00761",13524424
"P00406",12920219
"P02036",5258963
"P07043",13184292
"P04404",10310487
"P06190",5464005
"P08366",8954460
"P08404",13194697
"P01830",8636730
"P00933",14547852
"P01717",10938575
"P08680",10441745
"P07549",14272612
"P02510",7120223
"P03134",6518508
"P07843",10552322
"P01134",7970916
"P04308",10461851
"P08087",16947219
"P03518",5557272
"P09410",18113592
"P05816",7571967
"P06778",17197476
"P08346",10632962
"P08397",7511216
"P07486",10249374
"P09848",12537930
"P02150",4192468
"P04461",12320283
"P06074",9933550
"P09844",9556766
"P08741",13025069
"P01079",6107113
"P04787",11046992
"P00772",10636308
"P09306",10209133
"P03131",4860898
"P05294",14361686
"P04381",19333180
"P06430",8837454
"P02625",3843106
"P01562",16772953
"P08637",10888669
"P09062",8049988
"P05889",5308210
"P06397",8257195
"P06607",9665480
"P02509",5895929
"P08594",20232905
"P04337",4442241
"P00795",10744297
"P02923",7322746
"P09082",8697382
"P03826",8345074
"P09002",21655706
"P06451",8782850
"P09236",6696309
"P08758",8575544
"P09695",13407494
"P03079",11001991
"P03624",4299729
"P03859",6394735
"P08675",12027809
"P08549",3948748
"P01581",14451556
"P06563",8994215
"P04368",7316081
"P07757",21158904
"P09071",10036303
"P02639",9379496
"P04282",8999280
"P09428",10322457
"P09682",8531170
"P03100",6883702
"P01136",10834982
"P02427",8161623
"P01996",6090047
"P07482",10563500
"P09630",10150010
"P05324",3439887
"P08847",11340462
"P05643",8720784
"P09184",11696479
"P02318",13679575
"P00737",11010291
"P07146",9737565
"P07326",13449963
"P01199",11741168
"P08365",16272762
"P09749",16545952
"P00094",19380046
"P08750",10071631
"P03467",9098252
"P09022",7489810
"P06580",14156081
"P01138",18958728
"P08525",12935190
"P02837",11882005
"P03321",13190091
"P08491",10426437
"P04231",6817167
"P08498",7914077
"P07710",14336485
"P03856",8601772
"P09797",14224697
"P04511",11510838
"P05527",10613182
"P00457",14056623
"P01262",9823188
"P09072",10083895
"P00065",12329413
"P06658",16518821
"P02700",9503629
