"PRT_ID","SALES_PRICE"
"P07291",10318022
"P07280",12527166
"P04397",7926446
"P02025",12798005
"P09003",15522272
"P03088",9308885
"P05216",17030840
"P00823",11705620
"P07932",19801243
"P02680",13670986
"P03407",11692871
"P06860",14275773
"P06832",8866423
"P00361",17540452
"P06394",9313692
"P03881",8782609
"P02725",8534901
"P00544",14660160
"P08809",10979136
"P02307",9676354
"P08485",9612105
"P09159",13845610
"P01398",10535419
"P02495",7089346
"P08769",9386505
"P00458",11793354
"P05850",19577290
"P06648",8617214
"P05003",7937412
"P03602",15084896
"P03201",9246751
"P00489",11125920
"P06958",8469475
"P04750",10501795
"P06660",10093591
"P04403",12339762
"P04175",10814202
"P07433",11619510
"P03525",9479139
"P09373",6866853
"P05845",8984775
"P05717",9363523
"P00953",10977899
"P01301",12159891
"P07032",7325002
"P09312",7949840
"P02357",10931525
"P00029",12458135
"P06760",11223041
"P03206",11279661
"P08261",11294354
"P07838",14396770
"P03558",11275284
"P03700",7353397
"P06412",12922780
"P04043",11907284
"P03850",9408514
"P05426",7208653
"P00178",8820702
"P03363",11296316
"P01018",13667316
"P00572",9456829
"P02373",12922181
"P04813",8180556
"P05372",5079579
"P04285",9934924
"P00459",13816904
"P02208",6561516
"P08567",8567712
"P07415",21898159
"P02413",9545145
"P02586",8354948
"P05842",9946607
"P05225",13748373
"P03024",9322326
"P04596",3832509
"P01389",14603879
"P03708",7763537
"P08783",9576817
"P06624",14128977
"P02243",17419358
"P00020",6154855
"P05876",8337455
"P07232",8661704
"P02855",10311508
"P09303",9966066
"P02015",9099155
"P05454",13424124
"P07348",12124777
"P03637",11629444
"P00263",7699978
"P02270",12884039
"P06691",7692155
"P04068",6991351
"P04812",7819595
"P05806",16162562
"P08297",8840974
"P09086",20300370
"P00775",10634193
"P06970",15576215
"P07630",10029377
"P06558",4119411
"P01847",12711727
"P04412",6662119
"P05028",9173546
"P04089",4439038
"P03672",10040525
"P05147",8191305
"P08288",11454730
"P01330",11487192
"P04020",10749081
"P07516",10181703
"P03129",13766436
"P07204",13485680
"P02045",9897373
"P08996",15310733
"P00574",9961578
"P02149",11201566
"P09851",15690431
"P00509",21923765
"P00136",19703743
"P02618",13526234
"P07265",8752007
"P00855",14647349
"P03046",7555350
"P10026",9280363
"P00177",8860005
"P09301",8151540
"P03284",8999625
"P06088",8077025
"P01106",8183722
"P05623",11541148
"P01357",19210199
"P00215",16576828
"P05023",18305242
"P02983",7949508
"P05782",8982586
"P05733",15195231
"P02670",9216682
"P08342",8623133
"P09732",13569184
"P05262",12188779
"P05661",8830488
"P07639",12381935
"P08096",12453954
"P09511",14605675
"P00822",11313549
"P06290",8916926
"P06505",11540090
"P07653",9668750
"P06447",20586315
"P04980",8690371
"P05638",13742759
"P07544",9422409
"P01335",10463790
"P05311",8473487
"P03627",8785029
"P03784",6490185
"P01464",12540941
"P01171",10510457
"P07123",9998370
"P09662",15449787
"P03540",8663795
"P05302",6565016
"P08705",9238672
"P06665",6833526
"P04037",10881543
"P00325",9244825
"P08837",12380936
"P05445",12964141
"P00292",8601270
"P05044",11187488
"P03002",6191554
"P05551",10244739
"P01037",20516299
"P02316",7839294
"P07532",16942556
"P02051",12405146
"P00817",12035211
"P05975",8702041
"P09942",7085468
"P00488",11712405
"P03977",8808725
"P07179",12879943
"P04074",8956444
"P04318",13906118
"P07771",10764255
"P06431",12894609
"P00647",13383798
"P03725",13092181
"P00359",14238633
"P03884",5853969
"P04772",7122602
"P04202",7707646
"P07384",11102235
"P09375",8123513
"P02603",9708697
"P05744",12708703
"P00454",8960201
"P03580",10260670
"P01351",10807468
"P05632",8613510
"P02658",13016728
"P03487",11578316
"P05745",7643879
"P08616",20526115
"P00575",10247172
"P00782",11418337
"P09266",5253538
"P05541",9536543
"P07213",11913577
"P03123",7385752
"P01741",8705212
"P04336",9614519
"P02060",19036707
"P04800",11027532
"P01707",7487923
"P06617",7368029
"P08260",11112128
"P07352",13019435
"P01510",4836486
"P06564",12955201
"P08889",9487731
"P07268",11495743
"P08641",12532933
"P03743",8570601
"P08861",9494108
"P07687",9221035
"P06080",5985031
"P01691",7920421
"P03308",6553482
"P00113",10626520
"P04949",8864562
"P04243",10081990
"P04199",11697209
"P02919",14913232
"P06267",7577702
"P07383",14689013
"P05429",14077023
"P07746",10067107
"P08241",13878529
"P00774",9678384
"P02143",14889730
"P00054",15332463
"P05676",10136257
"P05875",5262493
"P05395",11236250
"P07026",8475850
"P09598",9219282
"P09339",20458185
"P03381",9595038
"P08655",13810837
"P02719",6848240
"P06426",11225552
"P06890",13150216
"P02086",8347344
"P00830",6618265
"P06941",17018910
"P02557",11686255
"P07158",14393003
"P08899",9297326
"P10027",8770157
"P03382",3116776
"P02619",10970481
"P01966",14625975
"P01898",16571808
"P08328",14161409
"P08153",10689893
"P03374",7454373
"P02884",9857431
"P04956",7491242
"P03101",8659686
"P02129",10403566
"P08409",13852017
"P04789",9510339
"P06595",13766332
"P08818",19740311
"P00049",18258894
"P08666",12849791
"P05554",12131557
"P07193",13403198
"P09408",9827648
"P04719",11334348
"P04932",7685031
"P08708",20234420
"P02340",13731860
"P03249",12664348
"P06831",10065595
"P08001",7587372
"P03973",4368973
"P00444",10610657
"P04158",9234177
"P05855",14289835
"P07262",12368538
"P05559",5585535
"P05021",8958936
"P04934",17539069
"P04829",7319083
"P00660",9006197
"P03892",13792607
"P01406",9419604
"P01094",9091604
"P05683",10647249
"P07631",8946540
"P00484",18673761
"P05440",6721548
"P04666",13770962
"P08189",9005775
"P09308",6327242
"P05750",9802292
"P00197",11297889
"P01039",10397365
"P09092",7839119
"P06411",9668582
"P04634",7725852
"P09504",19586525
"P01248",7786226
"P00972",12914396
"P00715",11836342
"P02242",11532949
"P07921",8307308
"P00696",13878765
"P08880",9462227
"P07657",6902053
"P06355",6683157
"P06033",7016703
"P00383",6966612
"P09085",18391057
"P06524",8527893
"P01567",11929211
"P09132",7460839
"P00940",12559952
"P08171",20338911
"P00456",12072351
"P04128",6898133
"P02328",13278815
"P00793",13745934
"P02409",8883574
"P01064",13393633
"P05038",12223050
"P05479",8524918
"P00326",8841706
"P00974",8048560
"P05278",11296567
"P08168",9587164
"P05103",13866392
"P04646",9534379
"P08299",11614465
"P00859",11588916
"P02708",4902342
"P09223",9354667
"P03765",8492599
"P03835",13670441
"P02787",12961519
"P00567",20447836
"P01184",20669179
"P04181",9143662
"P01221",12885223
"P09360",8473622
"P07530",11613579
"P04603",7588028
"P01306",8908104
"P08283",19702692
"P05162",11315582
"P09889",11053412
"P09432",9436202
"P01524",18410748
"P07172",14147661
"P03266",7421075
"P07889",9937574
"P04431",7337680
"P01797",9413496
"P00268",13195625
"P08897",11799689
"P04788",7587499
"P08215",10825216
"P03595",9735549
"P01202",13129050
"P01297",14641890
"P00618",12752025
"P05952",13885089
"P00102",14571406
"P09921",15832480
"P09040",14858555
"P01561",19129194
"P03040",12154736
"P01726",9522189
"P08303",13376492
"P08679",7939064
"P00044",13933614
"P03533",6631528
"P04424",9757686
"P04909",13782096
"P00235",11516227
"P05419",8826529
"P05054",10234451
"P03596",7204056
"P07307",12483209
"P05807",9547345
"P05815",5655579
"P09586",12836414
"P07811",8277403
"P06349",6930858
"P02253",10298338
"P02795",11952505
"P06160",2899035
"P00762",19617409
"P00731",13423047
"P02460",9033612
"P03135",15795569
"P00013",10078047
"P02202",8525367
"P05706",18408735
"P06135",8442436
"P05349",12334031
"P06331",7122531
"P03673",11060985
"P07108",9446067
"P03471",9756620
"P06194",9418102
"P05433",6447420
"P03263",10862759
"P05463",9992388
"P02095",8483609
"P04411",4080678
"P02266",12359933
"P04589",5934645
"P02187",13187064
"P03438",10940064
"P09224",8674710
"P08410",9202298
"P09790",9403182
"P09729",10827535
"P04857",9030806
"P06887",11927484
"P04640",9062750
"P00207",9818896
"P03508",7246733
"P05938",6031600
"P03547",14586063
"P05288",6223550
"P05420",4686037
"P02326",12352816
"P06785",9024868
"P07151",11605676
"P04014",14155818
"P08263",10548265
"P07365",13072988
"P09960",9584961
"P02196",9083202
"P07441",8609974
"P09069",14372271
"P05937",7808936
"P05930",10039640
"P01100",11099282
"P03395",11025888
"P07971",9737822
"P04746",10134423
"P08162",11160305
"P07666",8419815
"P04537",8366354
"P03593",13585058
"P01054",13268478
"P07884",14836393
"P01290",10535079
"P00320",16995912
"P04621",7199293
"P03877",18005363
"P06541",11342151
"P08952",8041590
"P04902",7495701
"P01800",9383330
"P08866",13110078
"P04898",8070654
"P09112",10415984
"P04962",11817339
"P09567",14025322
"P04072",9595885
"P07859",13688956
"P09852",10538651
"P09042",14047403
"P01141",9570348
"P00805",10144825
"P05860",21222805
"P03638",17938693
"P05972",13276420
"P09829",16982315
"P07286",10524856
"P01416",8289484
"P02104",8380409
"P03028",8154617
"P07450",8322215
"P08176",9308134
"P06305",8782406
"P01242",13593843
"P02341",10045020
"P01842",6310769
"P06403",9009412
"P07301",8958857
"P09454",8043673
"P02514",5703811
"P01440",10923297
"P07960",11355628
"P07390",9324435
"P08137",11525048
"P02599",10795943
"P07625",8930093
"P07970",13324394
"P00038",12601071
"P07030",9870486
"P03591",12664361
"P00492",9172456
"P05265",12247822
"P09261",8405556
"P09858",9630933
"P04062",5325243
"P00260",15196544
"P01610",8406405
"P05645",9457639
"P00336",16085443
"P07797",11304595
"P02312",12409071
"P04276",10928359
"P05730",14310128
"P02704",19497356
"P00232",7417329
"P07615",7889160
"P06795",13089776
"P06949",8273559
"P04559",13164209
"P05689",10991060
"P04881",19224459
"P05848",9588042
"P05839",10702628
"P04496",16056862
"P08638",21337914
"P09949",10431421
"P09995",10304563
"P08243",10034134
"P02538",10557346
"P07590",10911901
"P00710",15338583
"P02942",9622247
"P03092",7701096
"P07694",10813627
"P03788",8276232
"P08111",8567244
"P09810",12884286
"P06309",14435809
"P02728",9619020
"P07655",11372449
"P00124",11013673
"P02546",12734201
"P08013",21199072
"P01044",12108586
"P02295",9210328
"P10011",13986038
"P08259",8715954
"P01716",9064145
"P04251",3938823
"P08497",13039576
"P00835",8017127
"P00996",9812088
"P09897",10069517
"P05993",18521663
"P09757",9794700
"P04654",12884706
"P03643",11826060
"P05939",19054524
"P01192",13343485
"P03238",13313312
"P05146",10358077
"P07037",11366827
"P07214",14025065
"P01461",10247402
"P01648",5631701
"P02175",12889890
"P04120",6610343
"P05988",11049597
"P05721",11702323
"P04464",18163914
"P01630",6032779
"P00091",10535132
"P09356",8796832
"P02683",9638163
"P03759",12196255
"P06093",9450263
"P03388",13160088
"P09467",4849173
"P09859",8939771
"P09609",11805401
"P04896",10258217
"P05949",13392078
"P02002",5189046
"P06714",10633499
"P08095",13328834
"P01638",10638835
"P00202",10802667
"P01621",10371784
"P09424",9043518
"P00490",12806955
"P04205",12413027
"P02379",12948349
"P06620",11729738
"P09646",14234594
"P05688",10590105
"P08878",7065978
"P01466",12148767
"P01940",5556586
"P09840",14989497
"P03990",14635527
"P09602",8996491
"P09774",10156960
"P06268",9214396
"P04017",6683987
"P06385",10676885
"P00024",9223907
"P02663",9881193
"P03312",12355387
"P04039",10894079
"P08623",7648715
"P02068",12127017
"P00985",19812792
"P01659",12051551
"P00104",19498367
"P02958",12392797
"P07934",15764838
"P00440",14840563
"P02043",12222902
"P04689",14303969
"P02836",8697642
"P06335",10684481
"P08934",8232743
"P04671",12803466
"P05317",3195415
"P03701",9311605
"P06070",21096295
"P08116",6725544
"P05140",8566971
"P01373",11895680
"P02628",11096961
"P04773",7603988
"P09842",16312011
"P03099",16036538
"P09083",13699002
"P03650",18127895
"P03539",9721738
"P03275",4553939
"P03380",13715033
"P03937",5135775
"P08991",19477999
"P00497",11374143
"P00592",9400193
"P06365",11640533
"P00271",12425328
"P03477",6924174
"P05922",9214953
"P08761",12452550
"P08734",10140675
"P08183",7793381
"P07804",12967119
"P05385",4880355
"P02614",8926149
"P03042",7575257
"P07999",12654090
"P08510",10891149
"P00318",12767463
"P03605",12971130
"P00417",19087828
"P07324",21805043
"P07491",11324108
"P01969",12661081
"P03364",13562836
"P04864",4906250
"P06176",9836649
"P05545",10647606
"P04265",17416219
"P09759",6853921
"P01311",14008733
"P08957",11805986
"P05178",8335886
"P05903",6242966
"P08204",13994843
"P09487",7374472
"P00333",8027367
"P04429",3172873
"P08606",8485619
"P08521",18372223
"P01348",7233075
"P09547",15023726
"P01228",13660009
"P03920",11453865
"P06086",12908376
"P00059",8604396
"P02949",7086081
"P06025",5801107
"P03424",13401970
"P05089",11660152
"P00348",11250832
"P09247",7757104
"P04547",13035047
"P07493",21809325
"P07052",12437747
"P09442",12564384
"P06829",20168007
"P06388",10515355
"P04985",12973032
"P02152",10613516
"P01764",20694267
"P02666",11283092
"P01696",9935021
"P02821",11865600
"P09878",10743528
"P03075",6801264
"P08563",6577478
"P07271",9749549
"P03483",17110951
"P09437",10158884
"P02491",11926756
"P04193",10108759
"P09716",10057346
"P05887",6923858
"P04454",9937044
"P06170",5532387
"P03530",14084790
"P09877",10224259
"P06852",16006011
"P05933",13379450
"P00657",8543500
"P06748",9772458
"P07013",8750180
"P05649",12492030
"P06061",10592223
"P02790",11189804
"P02410",14882013
"P09249",14009598
"P09635",12476680
"P08185",11431627
"P03057",6405233
"P00799",13458465
"P01960",18023613
"P06526",7895303
"P04692",5681103
"P01304",13389210
"P05581",12538905
"P07533",8310050
"P06659",12090233
"P03632",5869669
"P09125",9710059
"P06024",8807797
"P08040",20882685
"P03695",9029816
"P04735",7990493
"P03843",17152398
"P09133",11836849
"P01261",11795926
"P07336",9317299
"P09251",11703627
"P08057",7010410
"P04183",12024140
"P05828",7905931
"P04321",6572130
"P06605",16918438
"P02259",11256805
"P02766",7107735
"P04539",9074333
"P09323",7696990
"P01776",12537074
"P04169",9265560
"P09334",6726464
"P06849",8328586
"P01547",7502279
"P09667",12545471
"P05792",7992381
"P02909",12536352
"P01540",6278923
"P02224",7877624
"P08378",12435919
"P09647",13793066
"P09752",9351500
"P05337",5247960
"P09532",9481289
"P01637",10901661
"P04036",10615437
"P05462",8748860
"P09955",14559806
"P07991",12104347
"P05982",10657293
"P00547",8633680
"P09045",14820367
"P05977",13122313
"P09331",8030225
"P06474",6478288
"P00365",9176974
"P09641",9646944
"P06362",14321273
"P06140",8244086
"P00077",8696454
"P02277",12147983
"P03390",15470755
"P03402",14207107
"P04776",12248269
"P00540",7628070
"P09587",12529230
"P00313",14741719
"P01300",6319268
"P07577",15283260
"P03039",13758850
"P05207",7748400
"P09494",9945179
"P08403",8925945
"P06502",6751265
"P06493",10953532
"P00672",11721238
"P07302",13736407
"P09543",8032939
"P04767",9951124
"P00619",12450817
"P01077",7850037
"P07886",5940332
"P01870",11706528
"P04065",19461293
"P00436",11332765
"P02284",14437538
"P06897",13177522
"P08502",20111529
"P09678",7879935
"P02345",9160394
"P09644",10046749
"P04488",6268413
"P09096",11903608
"P04030",12601385
"P08949",10606791
"P08218",9465404
"P03375",8327865
"P00946",8600405
"P08398",14874402
"P08993",12534459
"P03514",10116836
"P02315",5450535
"P02610",6982738
"P01214",11939262
"P06059",12584184
"P00462",13246278
"P06921",13441021
"P06800",7120107
"P04267",9912268
"P00179",20003255
"P01729",12559522
"P03269",9837311
"P02808",10704431
"P00349",7807518
"P05032",14960051
"P09747",10944905
"P10020",12583120
"P07162",10109242
"P04166",12123542
"P06777",12863131
"P05497",6740826
"P08354",14692383
"P02912",8063086
"P06021",7970477
"P09364",13136204
"P00693",18066708
"P00605",13034298
"P04149",7630416
"P03647",10949297
"P09228",12809570
"P03742",6955226
"P04327",21044492
"P09982",13150955
"P08632",8889592
"P01126",12731115
"P03480",9698453
"P04361",9004255
"P08349",10881018
"P04425",10194505
"P09455",10785345
"P03095",8458350
"P04349",17576220
"P08219",6932177
"P04517",6204784
"P00523",14559117
"P07874",13074873
"P09907",10658311
"P05273",9529698
"P08515",12580832
"P04996",13849191
"P04155",6963544
"P09535",11053726
"P07983",9397759
"P07289",7871025
"P02058",13745260
"P08222",9717764
"P00923",21756220
"P09081",9743015
"P04495",4809631
"P04133",8699074
"P08946",8294066
"P06224",7250478
"P04469",8358920
"P01839",12319419
"P01436",11751356
"P04224",5252497
"P04313",8848485
"P00208",7785093
"P04491",9809739
"P09160",16032546
"P04937",9126788
"P08542",11125708
"P01040",6994802
"P00206",7615890
"P01945",8813114
"P07148",8446540
"P04097",7907796
"P03434",14835513
"P00437",11746929
"P06956",7518592
"P05376",9017558
"P02731",8271756
"P07895",12751780
"P03804",7377961
"P05220",15220954
"P08555",8025437
"P03209",9845969
"P01819",12372586
"P07646",9756807
"P00344",9421432
"P04587",14613223
"P09753",7634373
"P08425",9633125
"P05084",9093647
"P03563",7605467
"P01594",6889582
"P02339",10389285
"P05555",9682501
"P04721",6974679
"P04093",9462583
"P08089",14225173
"P09378",7572733
"P07421",10955833
"P01759",6026649
"P07167",9705931
"P08437",7242173
"P04886",7912191
"P01479",7412909
"P02773",12935052
"P08470",11406448
"P02635",13299460
"P07872",19849040
"P03756",11677761
"P09216",7050445
"P05141",8437014
"P01509",13650648
"P09721",13087130
"P06471",9532060
"P07114",9680622
"P07201",9815336
"P07279",16389481
"P03204",19357080
"P08892",8911846
"P02337",12434112
"P02354",14386964
"P05088",7347143
"P04908",7877849
"P07238",10909650
"P04781",8842475
"P05692",11412065
"P05453",9169780
"P05143",7963424
"P07168",18444301
"P09853",15556380
"P08595",14786668
"P05012",10655662
"P00439",12848349
"P09120",12531580
"P03886",13585421
"P02535",12611337
"P00265",13579391
"P07202",12856691
"P05788",8742687
"P04560",7201369
"P09735",13895307
"P02017",11545837
"P08556",9408793
"P07464",12264173
"P01730",11890672
"P06056",12112555
"P02569",12713108
"P02742",7655897
"P03291",18469488
"P05070",12093502
"P05397",9680201
"P06672",18164645
"P09063",13406691
"P03478",12472299
"P01872",12885465
"P05603",12871805
"P03466",17622279
"P05441",8377561
"P08898",13969520
"P03245",9572766
"P02998",10309316
"P04449",21709305
"P03862",4743532
"P02804",7738188
"P07671",8481119
"P00117",19894368
"P01553",9423022
"P00447",8489739
"P06178",8755135
"P03984",9414563
"P04693",6667914
"P00060",21373818
"P05115",13776620
"P00083",12881339
"P08198",7800745
"P05593",7862965
"P04261",12709613
"P09233",17959577
"P00273",11431638
"P08100",16623208
"P05204",19315085
"P03227",3736843
"P07378",10657093
"P06105",12540418
"P08922",14380509
"P00503",10248964
"P07943",7948977
"P08807",14012287
"P06960",9343459
"P07964",14704401
"P01877",8335143
"P07498",10354246
"P00950",9027667
"P02037",9261232
"P02967",11353853
"P02707",6175598
"P04395",15861238
"P07215",16512949
"P05901",10959488
"P02962",14630038
"P09674",14617209
"P01273",12021251
"P06882",19762303
"P03965",13674065
"P09171",10465005
"P03192",4484179
"P05892",11061958
"P00287",9637884
"P07008",8187321
"P08605",9471059
"P03692",9876669
"P07403",11714543
"P03515",8727737
"P06680",11443456
"P02182",4622424
"P06408",13000184
"P00536",14757421
"P06357",7596778
"P08276",12191562
"P03412",19050314
"P03488",13287674
"P03320",12221820
"P08043",8882845
"P08239",9954211
"P02211",10817086
"P00116",6792801
"P02342",13588445
"P04287",7430879
"P00173",9287567
"P03475",6470495
"P05235",6112952
"P00543",13039747
"P00862",12700187
"P00415",12352990
"P06233",4825226
"P08067",14192599
"P02978",6368909
"P06428",10162323
"P00527",9846272
"P04738",12103875
"P08678",10113586
"P07665",10264906
"P01811",5073195
"P07791",10441385
"P00926",13077792
"P07298",8139084
"P00613",11989738
"P00804",7850896
"P01664",8634048
"P00875",11238495
"P07977",16110678
"P08684",12698032
"P05628",10818999
"P06503",13187882
"P06618",11634430
"P05831",11313646
"P03735",10933671
"P05393",6483902
"P08725",13220226
"P08986",9521485
"P05732",10079273
"P07106",11743472
"P04966",6313564
"P06032",9102694
"P03169",13136278
"P01010",7993307
"P04731",14719211
"P05931",13115033
"P00080",18127044
"P01233",12219046
"P05758",11782646
"P04623",6801086
"P02780",14763117
"P07944",10074255
"P07763",13927571
"P04940",11000678
"P06282",15253868
"P01075",13345818
"P05871",21659299
"P07329",10847471
"P05001",8256850
"P10022",11229689
"P06523",14724712
"P03300",11385554
"P08870",10560454
"P10004",10846487
"P03535",11739518
"P07719",7700459
"P08302",13430969
"P02301",9057295
"P00866",11443370
"P08978",12881565
"P09913",12370763
"P00698",12321364
"P00681",10158271
"P06060",10436142
"P02859",5670547
"P08762",10806513
"P07733",14630508
"P05681",12405239
"P04094",14852606
"P06480",10652470
"P06442",11396912
"P05811",4744264
"P04049",13302767
"P01003",11746627
"P08850",8047178
"P01338",12105827
"P06701",14294069
"P07076",12549292
"P06619",11030016
"P09518",8938500
"P01899",12137725
"P00369",19366379
"P04747",7658914
"P08920",13348834
"P03097",12773622
"P07288",10714181
"P09209",8431716
"P04757",8964102
"P03907",5534386
"P04150",10028340
"P04581",13667591
"P09801",10165275
"P06725",6578868
"P06575",8837088
"P04359",9512840
"P02256",8208081
"P06927",12204339
"P08233",10643387
"P00991",8341018
"P06872",8722993
"P03894",10934425
"P04174",15494659
"P03045",8413560
"P02375",14726840
"P06402",9298681
"P05998",11997156
"P06743",12791354
"P04255",5355946
"P09341",8947877
"P03214",12848403
"P06425",8493686
"P01245",8897445
"P08200",12140339
"P08833",10019355
"P00761",13602841
"P00406",12940451
"P02036",5401765
"P07043",13298516
"P04404",10501330
"P06190",5665023
"P08366",9292063
"P08404",13005607
"P01830",8818582
"P00933",14332052
"P01717",10911658
"P08680",10546743
"P07549",14146527
"P02510",7383120
"P03134",6933578
"P07843",10454374
"P01134",8230664
"P04308",10279568
"P08087",17356822
"P03518",5814487
"P09410",18123430
"P05816",7720963
"P06778",17485631
"P08346",10591496
"P08397",7900021
"P07486",10281638
"P09848",12091076
"P02150",4453184
"P04461",12407420
"P06074",10443547
"P09844",9775949
"P08741",12983699
"P01079",6262705
"P04787",11090948
"P00772",10709980
"P09306",10168099
"P03131",5312945
"P05294",14096131
"P04381",19228566
"P06430",8987725
"P02625",3920535
"P01562",17153085
"P08637",10794535
"P09062",8440169
"P05889",5730308
"P06397",8317456
"P06607",10164783
"P02509",6112460
"P08594",20595022
"P04337",4677155
"P00795",10684956
"P02923",7608084
"P09082",8781298
"P03826",8745710
"P09002",21419800
"P06451",9099247
"P09236",6985368
"P08758",8683576
"P09695",13276714
"P03079",11215769
"P03624",4365590
"P03859",6661113
"P08675",12093995
"P08549",4353948
"P01581",14454190
"P06563",8645194
"P04368",7562947
"P07757",21413572
"P09071",10171596
"P02639",9639228
"P04282",9060228
"P09428",10369949
"P09682",8674302
"P03100",6877462
"P01136",10732265
"P02427",8264551
"P01996",6580421
"P07482",10939484
"P09630",10113964
"P05324",3667328
"P08847",11243245
"P05643",8885165
"P09184",11669229
"P02318",13489411
"P00737",11119324
"P07146",9709796
"P07326",13417036
"P01199",11569632
"P08365",16268763
"P09749",16586431
"P00094",19222636
"P08750",10049552
"P03467",9425134
"P09022",7744331
"P06580",14169801
"P01138",19209118
"P08525",13007292
"P02837",11845621
"P03321",13088693
"P08491",10572123
"P04231",7147863
"P08498",8198061
"P07710",13878520
"P03856",8845999
"P09797",13968621
"P04511",11649780
"P05527",10583625
"P00457",13878164
"P01262",10010344
"P09072",10456805
"P00065",12310475
"P06658",16018075
"P02700",10111481
